epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,38.0151,1.55919,3.83887,1.63818,0.0273,0.31932,0.10393,0.06075,1.29605,3.93609,1.38193,9.282e-05,9.282e-05,9.282e-05
